tile.stone, ID = 1
item.redstonearsenal.tool.axe, ID = 24287
item.redstonearsenal.tool.battleWrench, ID = 24288
item.redstonearsenal.tool.pickaxe, ID = 24289
item.redstonearsenal.tool.shovel, ID = 24290
item.redstonearsenal.tool.sickle, ID = 24291
item.redstonearsenal.tool.sword, ID = 24292
item.redstonearsenal.tool.wrench, ID = 24293
item.ConcapedeMeatRaw, ID = 24297
item.ConcapedeMeatCooked, ID = 24298
item.TropicalCurry, ID = 24299
item.translocator:diamondNugget, ID = 24376
item.ancientHelmet, ID = 25056
item.AncientJavelin, ID = 25057
item.ancientsword, ID = 25058
item.null, ID = 25059
item.AnimalDNA, ID = 25060
item.BrokenHelmet, ID = 25061
item.Brokensword, ID = 25062
item.ChickenEss, ID = 25063
item.CookedDinoMeat, ID = 25064
item.DNA, ID = 25065
item.DiamondJavelin, ID = 25066
item.dinopedia, ID = 25067
item.EmbryoSyringe, ID = 25068
item.EmptyShell, ID = 25069
item.FernSeed, ID = 25070
item.Gen, ID = 25071
item.GenAxe, ID = 25072
item.GenHoe, ID = 25073
item.GenPickaxe, ID = 25074
item.GenShovel, ID = 25075
item.GenSword, ID = 25076
item.GoldJavelin, ID = 25077
item.IcedMeat, ID = 25078
item.IronJavelin, ID = 25079
item.SioChiuLe, ID = 25080
item.ChickenSoup, ID = 25081
item.DinoMeat, ID = 25082
item.MagicConch, ID = 25083
item.SkullStick, ID = 25084
item.StoneJavelin, ID = 25085
item.FossilWhip, ID = 25088
item.WoodJavelin, ID = 25089
item.biofossil, ID = 25090
item.relic, ID = 25091
item.stoneboard, ID = 25092
item.FocusWarding, ID = 25278
item.FocusPrimal, ID = 25279
item.TrunkSpawner, ID = 25291
item.ItemBowBone, ID = 25335
item.ItemResonator, ID = 25336
item.ItemHelmetRunic, ID = 25337
item.ItemChestplateRunic, ID = 25338
item.ItemLeggingsRunic, ID = 25339
item.ItemBootsRunic, ID = 25340
item.ItemGogglesRunic, ID = 25341
item.ItemBootsTravellerRunic, ID = 25342
item.ItemPrimalArrow, ID = 25343
item.itemCarpentersBed, ID = 25590
item.itemCarpentersChisel, ID = 25591
item.itemCarpentersDoor, ID = 25592
item.itemCarpentersHammer, ID = 25593
item.sandwich, ID = 25866
item.torchBag, ID = 25867
item.debugItem, ID = 25868
item.chestStealer, ID = 25900
item.craftingComponents, ID = 25901
item.forcePulse, ID = 25902
item.lifeRipper, ID = 25903
item.logSplitter, ID = 25904
item.mobSword, ID = 25905
item.omnipotence, ID = 25906
item.pulseShield, ID = 25907
item.teleportScroll, ID = 25908
item.treasureMap, ID = 25909
item.TH:vampireBoots, ID = 25910
item.TH:vampireChest, ID = 25911
item.TH:vampireHelmet, ID = 25912
item.TH:vampireLegs, ID = 25913
item.railcraft.cart.anchor, ID = 26456
item.railcraft.armor.goggles, ID = 26457
item.lapiswire, ID = 26758
item.item.breeder, ID = 26761
item.CraftingItems, ID = 26762
item.item.depleted, ID = 26763
item.FluidCanister, ID = 26764
item.Fluorite, ID = 26765
item.item.heavybucket, ID = 26766
item.Ingots, ID = 26767
item.item.waste, ID = 26768
item.PartPlacer, ID = 26769
item.item.magnet, ID = 26770
item.item.plutonium, ID = 26771
item.item.cleaner, ID = 26772
item.item.goggles, ID = 26773
item.RawMaterials, ID = 26774
item.item.remotecpu, ID = 26775
item.item.thorium, ID = 26776
item.item.fuel, ID = 26777
item.borecraft, ID = 27156
item.enginecraft, ID = 27157
item.gearunits, ID = 27158
item.misccraft, ID = 27159
item.shaftcraft, ID = 27160
item.item.bedboots, ID = 27161
item.item.bedchest, ID = 27162
item.item.bedhelm, ID = 27163
item.item.jetchest, ID = 27164
item.item.bedlegs, ID = 27165
item.item.bedrockjump, ID = 27166
item.item.canola, ID = 27167
item.item.ethanol, ID = 27168
item.item.ethanoljetpack, ID = 27169
item.item.ethacart, ID = 27170
item.item.shell, ID = 27171
item.item.steelboots, ID = 27172
item.item.steelchest, ID = 27173
item.item.steelhelmet, ID = 27174
item.item.steellegs, ID = 27175
item.#item.strongcoil, ID = 27176
item.item.iogoggles, ID = 27177
item.item.nvg, ID = 27178
item.item.nvh, ID = 27179
item.item.slide, ID = 27180
item.#item.railgun, ID = 27181
item.item.jumpboots, ID = 27182
item.#item.spring, ID = 27183
item.item.yeast, ID = 27184
item.advgearitem, ID = 27185
item.engines, ID = 27186
item.flywheelitem, ID = 27187
item.gbxs, ID = 27188
item.machineplacer, ID = 27189
item.shafts, ID = 27190
item.spawner, ID = 27191
item.compacts, ID = 27192
item.extracts, ID = 27193
item.modextracts, ID = 27194
item.modingots, ID = 27195
item.powder, ID = 27196
item.item.meter, ID = 27197
item.item.bedaxe, ID = 27198
item.item.bedrockhoe, ID = 27199
item.item.bedpick, ID = 27200
item.item.bedrockshears, ID = 27201
item.item.bedshovel, ID = 27202
item.item.bedrocksword, ID = 27203
item.#item.rcbucket, ID = 27204
item.item.key, ID = 27205
item.item.gravelgun, ID = 27206
item.item.steelaxe, ID = 27207
item.item.steelhoe, ID = 27208
item.item.steelpick, ID = 27209
item.item.steelshears, ID = 27210
item.item.steelshovel, ID = 27211
item.item.steelsword, ID = 27212
item.item.handcraft, ID = 27213
item.item.stungun, ID = 27214
item.item.debug, ID = 27215
item.item.motion, ID = 27216
item.item.fueltank, ID = 27217
item.item.handbook, ID = 27218
item.item.screwdriver, ID = 27219
item.item.handpump, ID = 27220
item.item.target, ID = 27221
item.item.tileselector, ID = 27222
item.item.ultrasound, ID = 27223
item.item.vacuum, ID = 27224
item.item.worldedit, ID = 27225
item.diamondCrossbow, ID = 27332
item.goldCrossbow, ID = 27333
item.ironCrossbow, ID = 27334
item.stoneCrossbow, ID = 27335
item.woodenCrossbow, ID = 27336
item.blockPillar, ID = 27556
item.mysteryPotion, ID = 27557
item.itemTrap, ID = 27558
item.mysteryMushroom, ID = 27559
item.sceptre, ID = 27560
item.attachLimbBolt, ID = 27586
item.buildbook, ID = 29256
item.WorkHammer, ID = 29257
item.handsaw, ID = 29258
item.nail, ID = 29259
item.ganysend.enderScythe, ID = 30256
item.ganysend.enderTag, ID = 30257
item.ganysend.endiumAxe, ID = 30258
item.ganysend.endiumBoots, ID = 30259
item.ganysend.endiumChestplate, ID = 30260
item.ganysend.endiumHelmet, ID = 30261
item.ganysend.endiumIngot, ID = 30262
item.ganysend.endiumLeggings, ID = 30263
item.ganysend.endiumPickaxe, ID = 30264
item.ganysend.endiumShovel, ID = 30265
item.ganysend.endstoneRod, ID = 30266
item.ganysend.infiniteBucket, ID = 30267
item.ganysend.infusedGem, ID = 30268
item.ganysend.itemNewSkull, ID = 30269
item.ganysnether.baseballBat, ID = 30270
item.ganysnether.batWing, ID = 30271
item.ganysnether.blazeBoots, ID = 30272
item.ganysnether.blazeChestplate, ID = 30273
item.ganysnether.blazeHelmet, ID = 30274
item.ganysnether.blazeIngot, ID = 30275
item.ganysnether.blazeLeggings, ID = 30276
item.ganysnether.bottomlessBucket, ID = 30277
item.ganysnether.cookedBatWing, ID = 30278
item.ganysnether.dimensionalBread, ID = 30279
item.ganysnether.flour, ID = 30280
item.ganysnether.ghostSeeds, ID = 30281
item.ganysnether.glowingReedItem, ID = 30282
item.ganysnether.hellBushSeeds, ID = 30283
item.ganysnether.ironNugget, ID = 30284
item.ganysnether.lavaBerry, ID = 30285
item.ganysnether.livingSoul, ID = 30286
item.ganysnether.quarzBerry, ID = 30287
item.ganysnether.quarzBerrySeeds, ID = 30288
item.ganysnether.sceptreCap, ID = 30289
item.ganysnether.sceptreOfConcealment, ID = 30290
item.ganysnether.sceptreOfFireCharging, ID = 30291
item.ganysnether.sceptreOfLightning, ID = 30292
item.ganysnether.silverfishScale, ID = 30293
item.ganysnether.skeletonSpawner, ID = 30294
item.ganysnether.spectreWheatItem, ID = 30295
item.ganysnether.spookyFlour, ID = 30296
item.ganysnether.witherShrubSeeds, ID = 30297
item.ganysnether.wolfTeeth, ID = 30298
item.ganyssurface.batStew, ID = 30300
item.ganyssurface.camelliaSeeds, ID = 30301
item.ganyssurface.chargedCreeperSpawner, ID = 30302
item.ganyssurface.chocolateBar, ID = 30303
item.ganyssurface.colouredRedstone, ID = 30304
item.ganyssurface.cookedEgg, ID = 30305
item.ganyssurface.cupOfTea, ID = 30306
item.ganyssurface.dyedIronBoots, ID = 30307
item.ganyssurface.dyedIronChestplate, ID = 30308
item.ganyssurface.dyedIronHelmet, ID = 30309
item.ganyssurface.dyedIronLeggings, ID = 30310
item.ganyssurface.emptyMug, ID = 30311
item.ganyssurface.horsalyser, ID = 30312
item.ganyssurface.horseSpawner, ID = 30313
item.ganyssurface.mankyCupOfTea, ID = 30314
item.ganyssurface.obsidianHead, ID = 30315
item.ganyssurface.pocketBat, ID = 30316
item.ganyssurface.poop, ID = 30317
item.ganyssurface.portableDualWorkTable, ID = 30318
item.null, ID = 30319
item.ganyssurface.teaBag, ID = 30320
item.ganyssurface.teaLeaves, ID = 30321
item.ganyssurface.villageFinder, ID = 30322
item.ganyssurface.woodenBoots, ID = 30323
item.ganyssurface.woodenChestplate, ID = 30324
item.ganyssurface.woodenHelmet, ID = 30325
item.ganyssurface.woodenLeggings, ID = 30326
item.ganyssurface.woodenWrench, ID = 30327
item.ganyssurface.batNet, ID = 30328
item.item.firelauncher, ID = 30770
item.item.flamethrower, ID = 30810
item.item.musicboxdisc, ID = 30811
item.openblocks.info_book, ID = 31988
item.openblocks.tuned_crystal, ID = 31989
item.voidBoots, ID = 31990
item.voidLeggins, ID = 31991
item.voidChestplate, ID = 31992
item.voidHelmet, ID = 31993
item.stopWatch, ID = 31994
item.sickle, ID = 31995
item.bottomlessInkwell, ID = 31996
item.rainCrystall, ID = 31997
item.geneticBow, ID = 31998
item.syringeAntidote, ID = 31999
